from_stop_id,to_stop_id,transfer_type,min_transfer_time
stop_point:SP_4669,stop_point:SP_4669,2,180
stop_point:SP_467,stop_point:SP_224,2,180
stop_point:SP_467,stop_point:SP_467,2,180
stop_point:SP_4670,stop_point:SP_4360,2,180
stop_point:SP_4670,stop_point:SP_4670,2,180
stop_point:SP_4672,stop_point:SP_4672,2,180
stop_point:SP_4676,stop_point:SP_4676,2,180
stop_point:SP_4676,stop_point:SP_4677,2,180
stop_point:SP_4677,stop_point:SP_4676,2,180
stop_point:SP_4677,stop_point:SP_4677,2,180
stop_point:SP_468,stop_point:SP_215,2,180
stop_point:SP_468,stop_point:SP_468,2,180
stop_point:SP_469,stop_point:SP_3747,2,180
stop_point:SP_469,stop_point:SP_469,2,180
stop_point:SP_470,stop_point:SP_3789,2,180
stop_point:SP_470,stop_point:SP_470,2,180
stop_point:SP_4709,stop_point:SP_147,2,180
stop_point:SP_4709,stop_point:SP_1572,2,180
stop_point:SP_4709,stop_point:SP_1702,2,180
stop_point:SP_4709,stop_point:SP_1984,2,180
stop_point:SP_4709,stop_point:SP_2574,2,180
stop_point:SP_4709,stop_point:SP_2884,2,180
stop_point:SP_4709,stop_point:SP_3415,2,180
stop_point:SP_4709,stop_point:SP_4021,2,180
stop_point:SP_4709,stop_point:SP_4109,2,180
stop_point:SP_4709,stop_point:SP_4709,2,180
stop_point:SP_4709,stop_point:SP_676,2,180
stop_point:SP_471,stop_point:SP_3687,2,180
stop_point:SP_471,stop_point:SP_471,2,180
stop_point:SP_4710,stop_point:SP_1315,2,180
stop_point:SP_4710,stop_point:SP_2621,2,180
stop_point:SP_4710,stop_point:SP_4710,2,180
stop_point:SP_4710,stop_point:SP_4775,2,180
stop_point:SP_4710,stop_point:SP_5264,2,180
stop_point:SP_4710,stop_point:SP_540,2,180
stop_point:SP_4711,stop_point:SP_4711,2,180
stop_point:SP_4711,stop_point:SP_4712,2,180
stop_point:SP_4712,stop_point:SP_4711,2,180
stop_point:SP_4712,stop_point:SP_4712,2,180
stop_point:SP_4713,stop_point:SP_4713,2,180
stop_point:SP_4713,stop_point:SP_4715,2,180
stop_point:SP_4714,stop_point:SP_4714,2,180
stop_point:SP_4714,stop_point:SP_4717,2,180
stop_point:SP_4715,stop_point:SP_4713,2,180
stop_point:SP_4715,stop_point:SP_4715,2,180
stop_point:SP_4716,stop_point:SP_2142,2,180
stop_point:SP_4716,stop_point:SP_4716,2,180
stop_point:SP_4717,stop_point:SP_4714,2,180
stop_point:SP_4717,stop_point:SP_4717,2,180
stop_point:SP_4720,stop_point:SP_3733,2,180
stop_point:SP_4720,stop_point:SP_4720,2,180
stop_point:SP_4720,stop_point:SP_5276,2,180
stop_point:SP_4721,stop_point:SP_118,2,180
stop_point:SP_4721,stop_point:SP_4721,2,180
stop_point:SP_4721,stop_point:SP_997,2,180
stop_point:SP_4723,stop_point:SP_1251,2,180
stop_point:SP_4723,stop_point:SP_4723,2,180
stop_point:SP_4724,stop_point:SP_4724,2,180
stop_point:SP_4724,stop_point:SP_4725,2,180
stop_point:SP_4725,stop_point:SP_4724,2,180
stop_point:SP_4725,stop_point:SP_4725,2,180
stop_point:SP_4727,stop_point:SP_4317,2,180
stop_point:SP_4727,stop_point:SP_4727,2,180
stop_point:SP_4727,stop_point:SP_4731,2,180
stop_point:SP_4728,stop_point:SP_4728,2,180
stop_point:SP_4728,stop_point:SP_4730,2,180
stop_point:SP_4728,stop_point:SP_5086,2,180
stop_point:SP_4728,stop_point:SP_5137,2,180
stop_point:SP_4729,stop_point:SP_4729,2,180
stop_point:SP_473,stop_point:SP_3657,2,180
stop_point:SP_473,stop_point:SP_473,2,180
stop_point:SP_4730,stop_point:SP_4728,2,180
stop_point:SP_4730,stop_point:SP_4730,2,180
stop_point:SP_4730,stop_point:SP_5086,2,180
stop_point:SP_4730,stop_point:SP_5137,2,180
stop_point:SP_4731,stop_point:SP_4317,2,180
stop_point:SP_4731,stop_point:SP_4727,2,180
stop_point:SP_4731,stop_point:SP_4731,2,180
stop_point:SP_4735,stop_point:SP_4735,2,180
stop_point:SP_4735,stop_point:SP_4737,2,180
stop_point:SP_4736,stop_point:SP_4736,2,180
stop_point:SP_4736,stop_point:SP_4738,2,180
stop_point:SP_4737,stop_point:SP_4735,2,180
stop_point:SP_4737,stop_point:SP_4737,2,180
stop_point:SP_4738,stop_point:SP_4736,2,180
stop_point:SP_4738,stop_point:SP_4738,2,180
stop_point:SP_4739,stop_point:SP_4739,2,180
stop_point:SP_4739,stop_point:SP_4740,2,180
stop_point:SP_474,stop_point:SP_3474,2,180
stop_point:SP_474,stop_point:SP_474,2,180
stop_point:SP_4740,stop_point:SP_4739,2,180
stop_point:SP_4740,stop_point:SP_4740,2,180
stop_point:SP_4741,stop_point:SP_2717,2,180
stop_point:SP_4741,stop_point:SP_3156,2,180
stop_point:SP_4741,stop_point:SP_4741,2,180
stop_point:SP_4741,stop_point:SP_4742,2,180
stop_point:SP_4742,stop_point:SP_2717,2,180
stop_point:SP_4742,stop_point:SP_3156,2,180
stop_point:SP_4742,stop_point:SP_4741,2,180
stop_point:SP_4742,stop_point:SP_4742,2,180
stop_point:SP_4745,stop_point:SP_2511,2,180
stop_point:SP_4745,stop_point:SP_3179,2,180
stop_point:SP_4745,stop_point:SP_4745,2,180
stop_point:SP_4746,stop_point:SP_4746,2,180
stop_point:SP_4746,stop_point:SP_4747,2,180
stop_point:SP_4747,stop_point:SP_4746,2,180
stop_point:SP_4747,stop_point:SP_4747,2,180
stop_point:SP_4749,stop_point:SP_4749,2,180
stop_point:SP_4749,stop_point:SP_4750,2,180
stop_point:SP_475,stop_point:SP_3998,2,180
stop_point:SP_475,stop_point:SP_475,2,180
stop_point:SP_4750,stop_point:SP_4749,2,180
stop_point:SP_4750,stop_point:SP_4750,2,180
stop_point:SP_4751,stop_point:SP_4751,2,180
stop_point:SP_4753,stop_point:SP_4753,2,180
stop_point:SP_4753,stop_point:SP_4754,2,180
stop_point:SP_4754,stop_point:SP_4753,2,180
stop_point:SP_4754,stop_point:SP_4754,2,180
stop_point:SP_4755,stop_point:SP_1125,2,180
stop_point:SP_4755,stop_point:SP_1708,2,180
stop_point:SP_4755,stop_point:SP_4521,2,180
stop_point:SP_4755,stop_point:SP_4755,2,180
stop_point:SP_4755,stop_point:SP_4756,2,180
stop_point:SP_4755,stop_point:SP_5260,2,180
stop_point:SP_4756,stop_point:SP_1125,2,180
stop_point:SP_4756,stop_point:SP_1708,2,180
stop_point:SP_4756,stop_point:SP_4521,2,180
stop_point:SP_4756,stop_point:SP_4755,2,180
stop_point:SP_4756,stop_point:SP_4756,2,180
stop_point:SP_4756,stop_point:SP_5260,2,180
stop_point:SP_4757,stop_point:SP_1737,2,180
stop_point:SP_4757,stop_point:SP_2155,2,180
stop_point:SP_4757,stop_point:SP_4757,2,180
stop_point:SP_476,stop_point:SP_1369,2,180
stop_point:SP_476,stop_point:SP_476,2,180
stop_point:SP_4762,stop_point:SP_4762,2,180
stop_point:SP_4762,stop_point:SP_4768,2,180
stop_point:SP_4764,stop_point:SP_4764,2,180
stop_point:SP_4764,stop_point:SP_4766,2,180
stop_point:SP_4764,stop_point:SP_4793,2,180
stop_point:SP_4764,stop_point:SP_4795,2,180
stop_point:SP_4764,stop_point:SP_4796,2,180
stop_point:SP_4764,stop_point:SP_4797,2,180
stop_point:SP_4764,stop_point:SP_4798,2,180
stop_point:SP_4764,stop_point:SP_4799,2,180
stop_point:SP_4764,stop_point:SP_4881,2,180
stop_point:SP_4764,stop_point:SP_5172,2,180
stop_point:SP_4765,stop_point:SP_4765,2,180
stop_point:SP_4765,stop_point:SP_4767,2,180
stop_point:SP_4766,stop_point:SP_4764,2,180
stop_point:SP_4766,stop_point:SP_4766,2,180
stop_point:SP_4766,stop_point:SP_4793,2,180
stop_point:SP_4766,stop_point:SP_4795,2,180
stop_point:SP_4766,stop_point:SP_4796,2,180
stop_point:SP_4766,stop_point:SP_4797,2,180
stop_point:SP_4766,stop_point:SP_4798,2,180
stop_point:SP_4766,stop_point:SP_4799,2,180
stop_point:SP_4766,stop_point:SP_4881,2,180
stop_point:SP_4766,stop_point:SP_5172,2,180
stop_point:SP_4767,stop_point:SP_4765,2,180
stop_point:SP_4767,stop_point:SP_4767,2,180
stop_point:SP_4768,stop_point:SP_4762,2,180
stop_point:SP_4768,stop_point:SP_4768,2,180
stop_point:SP_4769,stop_point:SP_4769,2,180
stop_point:SP_4769,stop_point:SP_4771,2,180
stop_point:SP_477,stop_point:SP_4003,2,180
stop_point:SP_477,stop_point:SP_477,2,180
stop_point:SP_4770,stop_point:SP_4770,2,180
stop_point:SP_4770,stop_point:SP_4772,2,180
stop_point:SP_4771,stop_point:SP_4769,2,180
stop_point:SP_4771,stop_point:SP_4771,2,180
stop_point:SP_4772,stop_point:SP_4770,2,180
stop_point:SP_4772,stop_point:SP_4772,2,180
stop_point:SP_4773,stop_point:SP_1127,2,180
stop_point:SP_4773,stop_point:SP_2143,2,180
stop_point:SP_4773,stop_point:SP_4773,2,180
stop_point:SP_4774,stop_point:SP_4327,2,180
stop_point:SP_4774,stop_point:SP_4774,2,180
stop_point:SP_4775,stop_point:SP_1315,2,180
stop_point:SP_4775,stop_point:SP_2621,2,180
stop_point:SP_4775,stop_point:SP_4710,2,180
stop_point:SP_4775,stop_point:SP_4775,2,180
stop_point:SP_4775,stop_point:SP_5264,2,180
stop_point:SP_4775,stop_point:SP_540,2,180
stop_point:SP_4776,stop_point:SP_130,2,180
stop_point:SP_4776,stop_point:SP_1679,2,180
stop_point:SP_4776,stop_point:SP_4776,2,180
stop_point:SP_4776,stop_point:SP_4777,2,180
stop_point:SP_4777,stop_point:SP_130,2,180
stop_point:SP_4777,stop_point:SP_1679,2,180
stop_point:SP_4777,stop_point:SP_4776,2,180
stop_point:SP_4777,stop_point:SP_4777,2,180
stop_point:SP_478,stop_point:SP_478,2,180
stop_point:SP_4783,stop_point:SP_4783,2,180
stop_point:SP_4783,stop_point:SP_4784,2,180
stop_point:SP_4783,stop_point:SP_5199,2,180
stop_point:SP_4784,stop_point:SP_4783,2,180
stop_point:SP_4784,stop_point:SP_4784,2,180
stop_point:SP_4784,stop_point:SP_5199,2,180
stop_point:SP_4785,stop_point:SP_1248,2,180
stop_point:SP_4785,stop_point:SP_4785,2,180
stop_point:SP_4786,stop_point:SP_4786,2,180
stop_point:SP_4786,stop_point:SP_4788,2,180
stop_point:SP_4787,stop_point:SP_2810,2,180
stop_point:SP_4787,stop_point:SP_3965,2,180
stop_point:SP_4787,stop_point:SP_4787,2,180
stop_point:SP_4788,stop_point:SP_4786,2,180
stop_point:SP_4788,stop_point:SP_4788,2,180
stop_point:SP_4789,stop_point:SP_2827,2,180
stop_point:SP_4789,stop_point:SP_4789,2,180
stop_point:SP_479,stop_point:SP_1964,2,180
stop_point:SP_479,stop_point:SP_479,2,180
stop_point:SP_4790,stop_point:SP_4487,2,180
stop_point:SP_4790,stop_point:SP_4494,2,180
stop_point:SP_4790,stop_point:SP_4790,2,180
stop_point:SP_4790,stop_point:SP_4866,2,180
stop_point:SP_4791,stop_point:SP_1076,2,180
stop_point:SP_4791,stop_point:SP_4791,2,180
stop_point:SP_4792,stop_point:SP_1100,2,180
stop_point:SP_4792,stop_point:SP_1998,2,180
stop_point:SP_4792,stop_point:SP_3741,2,180
stop_point:SP_4792,stop_point:SP_3855,2,180
stop_point:SP_4792,stop_point:SP_4792,2,180
stop_point:SP_4793,stop_point:SP_4764,2,180
stop_point:SP_4793,stop_point:SP_4766,2,180
stop_point:SP_4793,stop_point:SP_4793,2,180
stop_point:SP_4793,stop_point:SP_4795,2,180
stop_point:SP_4793,stop_point:SP_4796,2,180
stop_point:SP_4793,stop_point:SP_4797,2,180
stop_point:SP_4793,stop_point:SP_4798,2,180
stop_point:SP_4793,stop_point:SP_4799,2,180
stop_point:SP_4793,stop_point:SP_4881,2,180
stop_point:SP_4793,stop_point:SP_5172,2,180
stop_point:SP_4795,stop_point:SP_4764,2,180
stop_point:SP_4795,stop_point:SP_4766,2,180
stop_point:SP_4795,stop_point:SP_4793,2,180
stop_point:SP_4795,stop_point:SP_4795,2,180
stop_point:SP_4795,stop_point:SP_4796,2,180
stop_point:SP_4795,stop_point:SP_4797,2,180
stop_point:SP_4795,stop_point:SP_4798,2,180
stop_point:SP_4795,stop_point:SP_4799,2,180
stop_point:SP_4795,stop_point:SP_4881,2,180
stop_point:SP_4795,stop_point:SP_5172,2,180
stop_point:SP_4796,stop_point:SP_4764,2,180
stop_point:SP_4796,stop_point:SP_4766,2,180
stop_point:SP_4796,stop_point:SP_4793,2,180
stop_point:SP_4796,stop_point:SP_4795,2,180
stop_point:SP_4796,stop_point:SP_4796,2,180
stop_point:SP_4796,stop_point:SP_4797,2,180
stop_point:SP_4796,stop_point:SP_4798,2,180
stop_point:SP_4796,stop_point:SP_4799,2,180
stop_point:SP_4796,stop_point:SP_4881,2,180
stop_point:SP_4796,stop_point:SP_5172,2,180
stop_point:SP_4797,stop_point:SP_4764,2,180
stop_point:SP_4797,stop_point:SP_4766,2,180
stop_point:SP_4797,stop_point:SP_4793,2,180
stop_point:SP_4797,stop_point:SP_4795,2,180
stop_point:SP_4797,stop_point:SP_4796,2,180
stop_point:SP_4797,stop_point:SP_4797,2,180
stop_point:SP_4797,stop_point:SP_4798,2,180
stop_point:SP_4797,stop_point:SP_4799,2,180
stop_point:SP_4797,stop_point:SP_4881,2,180
stop_point:SP_4797,stop_point:SP_5172,2,180
stop_point:SP_4798,stop_point:SP_4764,2,180
stop_point:SP_4798,stop_point:SP_4766,2,180
stop_point:SP_4798,stop_point:SP_4793,2,180
stop_point:SP_4798,stop_point:SP_4795,2,180
stop_point:SP_4798,stop_point:SP_4796,2,180
stop_point:SP_4798,stop_point:SP_4797,2,180
stop_point:SP_4798,stop_point:SP_4798,2,180
stop_point:SP_4798,stop_point:SP_4799,2,180
stop_point:SP_4798,stop_point:SP_4881,2,180
stop_point:SP_4798,stop_point:SP_5172,2,180
stop_point:SP_4799,stop_point:SP_4764,2,180
stop_point:SP_4799,stop_point:SP_4766,2,180
stop_point:SP_4799,stop_point:SP_4793,2,180
stop_point:SP_4799,stop_point:SP_4795,2,180
stop_point:SP_4799,stop_point:SP_4796,2,180
stop_point:SP_4799,stop_point:SP_4797,2,180
stop_point:SP_4799,stop_point:SP_4798,2,180
stop_point:SP_4799,stop_point:SP_4799,2,180
stop_point:SP_4799,stop_point:SP_4881,2,180
stop_point:SP_4799,stop_point:SP_5172,2,180
stop_point:SP_48,stop_point:SP_3769,2,180
stop_point:SP_48,stop_point:SP_48,2,180
stop_point:SP_480,stop_point:SP_480,2,180
stop_point:SP_4800,stop_point:SP_4800,2,180
stop_point:SP_4800,stop_point:SP_4804,2,180
stop_point:SP_4801,stop_point:SP_4801,2,180
stop_point:SP_4801,stop_point:SP_4805,2,180
stop_point:SP_4802,stop_point:SP_4802,2,180
stop_point:SP_4802,stop_point:SP_4803,2,180
stop_point:SP_4803,stop_point:SP_4802,2,180
stop_point:SP_4803,stop_point:SP_4803,2,180
stop_point:SP_4804,stop_point:SP_4800,2,180
stop_point:SP_4804,stop_point:SP_4804,2,180
stop_point:SP_4805,stop_point:SP_4801,2,180
stop_point:SP_4805,stop_point:SP_4805,2,180
stop_point:SP_4806,stop_point:SP_4806,2,180
stop_point:SP_4806,stop_point:SP_4808,2,180
stop_point:SP_4807,stop_point:SP_2064,2,180
stop_point:SP_4807,stop_point:SP_4093,2,180
stop_point:SP_4807,stop_point:SP_4807,2,180
stop_point:SP_4808,stop_point:SP_4806,2,180
stop_point:SP_4808,stop_point:SP_4808,2,180
stop_point:SP_4809,stop_point:SP_3872,2,180
stop_point:SP_4809,stop_point:SP_4809,2,180
stop_point:SP_482,stop_point:SP_1007,2,180
stop_point:SP_482,stop_point:SP_482,2,180
stop_point:SP_483,stop_point:SP_3334,2,180
stop_point:SP_483,stop_point:SP_483,2,180
stop_point:SP_4836,stop_point:SP_4836,2,180
stop_point:SP_4836,stop_point:SP_4837,2,180
stop_point:SP_4837,stop_point:SP_4836,2,180
stop_point:SP_4837,stop_point:SP_4837,2,180
stop_point:SP_484,stop_point:SP_3509,2,180
stop_point:SP_484,stop_point:SP_484,2,180
stop_point:SP_4840,stop_point:SP_4840,2,180
stop_point:SP_4840,stop_point:SP_4841,2,180
stop_point:SP_4841,stop_point:SP_4840,2,180
stop_point:SP_4841,stop_point:SP_4841,2,180
stop_point:SP_4842,stop_point:SP_1311,2,180
stop_point:SP_4842,stop_point:SP_4842,2,180
stop_point:SP_4843,stop_point:SP_1981,2,180
stop_point:SP_4843,stop_point:SP_4843,2,180
stop_point:SP_4844,stop_point:SP_3151,2,180
stop_point:SP_4844,stop_point:SP_4844,2,180
stop_point:SP_4845,stop_point:SP_4845,2,180
stop_point:SP_4845,stop_point:SP_998,2,180
stop_point:SP_4847,stop_point:SP_2709,2,180
stop_point:SP_4847,stop_point:SP_4847,2,180
stop_point:SP_4850,stop_point:SP_3978,2,180
stop_point:SP_4850,stop_point:SP_4850,2,180
stop_point:SP_4851,stop_point:SP_2470,2,180
stop_point:SP_4851,stop_point:SP_4851,2,180
stop_point:SP_4853,stop_point:SP_4853,2,180
stop_point:SP_4853,stop_point:SP_4854,2,180
stop_point:SP_4854,stop_point:SP_4853,2,180
stop_point:SP_4854,stop_point:SP_4854,2,180
stop_point:SP_4855,stop_point:SP_4855,2,180
stop_point:SP_4855,stop_point:SP_4857,2,180
stop_point:SP_4856,stop_point:SP_1474,2,180
stop_point:SP_4856,stop_point:SP_1846,2,180
stop_point:SP_4856,stop_point:SP_4856,2,180
stop_point:SP_4856,stop_point:SP_4861,2,180
stop_point:SP_4857,stop_point:SP_4855,2,180
stop_point:SP_4857,stop_point:SP_4857,2,180
stop_point:SP_4858,stop_point:SP_4858,2,180
stop_point:SP_4858,stop_point:SP_4859,2,180
stop_point:SP_4859,stop_point:SP_4858,2,180
stop_point:SP_4859,stop_point:SP_4859,2,180
stop_point:SP_4861,stop_point:SP_1474,2,180
stop_point:SP_4861,stop_point:SP_1846,2,180
stop_point:SP_4861,stop_point:SP_4856,2,180
stop_point:SP_4861,stop_point:SP_4861,2,180
stop_point:SP_4862,stop_point:SP_4862,2,180
stop_point:SP_4862,stop_point:SP_4863,2,180
stop_point:SP_4863,stop_point:SP_4862,2,180
stop_point:SP_4863,stop_point:SP_4863,2,180
stop_point:SP_4866,stop_point:SP_4487,2,180
stop_point:SP_4866,stop_point:SP_4494,2,180
stop_point:SP_4866,stop_point:SP_4790,2,180
stop_point:SP_4866,stop_point:SP_4866,2,180
stop_point:SP_4868,stop_point:SP_4868,2,180
stop_point:SP_4868,stop_point:SP_4910,2,180
stop_point:SP_4869,stop_point:SP_4869,2,180
stop_point:SP_4869,stop_point:SP_4878,2,180
stop_point:SP_487,stop_point:SP_2590,2,180
stop_point:SP_487,stop_point:SP_487,2,180
stop_point:SP_4870,stop_point:SP_4870,2,180
stop_point:SP_4870,stop_point:SP_680,2,180
stop_point:SP_4871,stop_point:SP_1070,2,180
stop_point:SP_4871,stop_point:SP_4871,2,180
stop_point:SP_4872,stop_point:SP_3892,2,180
stop_point:SP_4872,stop_point:SP_4872,2,180
stop_point:SP_4873,stop_point:SP_1914,2,180
stop_point:SP_4873,stop_point:SP_4873,2,180
stop_point:SP_4874,stop_point:SP_2446,2,180
stop_point:SP_4874,stop_point:SP_4874,2,180
stop_point:SP_4875,stop_point:SP_2499,2,180
stop_point:SP_4875,stop_point:SP_4875,2,180
stop_point:SP_4876,stop_point:SP_2885,2,180
stop_point:SP_4876,stop_point:SP_4876,2,180
stop_point:SP_4877,stop_point:SP_2786,2,180
stop_point:SP_4877,stop_point:SP_4877,2,180
stop_point:SP_4878,stop_point:SP_4869,2,180
stop_point:SP_4878,stop_point:SP_4878,2,180
stop_point:SP_4879,stop_point:SP_4879,2,180
stop_point:SP_4879,stop_point:SP_915,2,180
stop_point:SP_488,stop_point:SP_3036,2,180
stop_point:SP_488,stop_point:SP_488,2,180
stop_point:SP_4880,stop_point:SP_1774,2,180
stop_point:SP_4880,stop_point:SP_4880,2,180
stop_point:SP_4881,stop_point:SP_4764,2,180
stop_point:SP_4881,stop_point:SP_4766,2,180
stop_point:SP_4881,stop_point:SP_4793,2,180
stop_point:SP_4881,stop_point:SP_4795,2,180
stop_point:SP_4881,stop_point:SP_4796,2,180
stop_point:SP_4881,stop_point:SP_4797,2,180
stop_point:SP_4881,stop_point:SP_4798,2,180
stop_point:SP_4881,stop_point:SP_4799,2,180
stop_point:SP_4881,stop_point:SP_4881,2,180
stop_point:SP_4881,stop_point:SP_5172,2,180
stop_point:SP_4885,stop_point:SP_4885,2,180
stop_point:SP_4885,stop_point:SP_4893,2,180
stop_point:SP_4886,stop_point:SP_4886,2,180
stop_point:SP_4886,stop_point:SP_4889,2,180
stop_point:SP_4887,stop_point:SP_4887,2,180
stop_point:SP_4887,stop_point:SP_4888,2,180
stop_point:SP_4888,stop_point:SP_4887,2,180
stop_point:SP_4888,stop_point:SP_4888,2,180
stop_point:SP_4889,stop_point:SP_4886,2,180
stop_point:SP_4889,stop_point:SP_4889,2,180
stop_point:SP_4890,stop_point:SP_4890,2,180
stop_point:SP_4890,stop_point:SP_4891,2,180
stop_point:SP_4891,stop_point:SP_4890,2,180
stop_point:SP_4891,stop_point:SP_4891,2,180
stop_point:SP_4892,stop_point:SP_4409,2,180
stop_point:SP_4892,stop_point:SP_4892,2,180
stop_point:SP_4892,stop_point:SP_4894,2,180
stop_point:SP_4893,stop_point:SP_4885,2,180
stop_point:SP_4893,stop_point:SP_4893,2,180
stop_point:SP_4894,stop_point:SP_4409,2,180
stop_point:SP_4894,stop_point:SP_4892,2,180
stop_point:SP_4894,stop_point:SP_4894,2,180
stop_point:SP_4899,stop_point:SP_1668,2,180
stop_point:SP_4899,stop_point:SP_188,2,180
stop_point:SP_4899,stop_point:SP_4899,2,180
stop_point:SP_49,stop_point:SP_360,2,180
stop_point:SP_49,stop_point:SP_49,2,180
stop_point:SP_4900,stop_point:SP_1483,2,180
stop_point:SP_4900,stop_point:SP_1644,2,180
stop_point:SP_4900,stop_point:SP_4900,2,180
stop_point:SP_4900,stop_point:SP_4902,2,180
stop_point:SP_4902,stop_point:SP_1483,2,180
stop_point:SP_4902,stop_point:SP_1644,2,180
stop_point:SP_4902,stop_point:SP_4900,2,180
stop_point:SP_4902,stop_point:SP_4902,2,180
stop_point:SP_4903,stop_point:SP_1772,2,180
stop_point:SP_4903,stop_point:SP_1972,2,180
stop_point:SP_4903,stop_point:SP_4903,2,180
stop_point:SP_4904,stop_point:SP_4904,2,180
stop_point:SP_4904,stop_point:SP_4905,2,180
stop_point:SP_4905,stop_point:SP_4904,2,180
stop_point:SP_4905,stop_point:SP_4905,2,180
stop_point:SP_4906,stop_point:SP_4906,2,180
stop_point:SP_4906,stop_point:SP_4907,2,180
stop_point:SP_4907,stop_point:SP_4906,2,180
stop_point:SP_4907,stop_point:SP_4907,2,180
stop_point:SP_491,stop_point:SP_1044,2,180
stop_point:SP_491,stop_point:SP_491,2,180
stop_point:SP_4910,stop_point:SP_4868,2,180
stop_point:SP_4910,stop_point:SP_4910,2,180
stop_point:SP_4911,stop_point:SP_368,2,180
stop_point:SP_4911,stop_point:SP_4911,2,180
stop_point:SP_4911,stop_point:SP_4912,2,180
stop_point:SP_4911,stop_point:SP_502,2,180
stop_point:SP_4912,stop_point:SP_368,2,180
stop_point:SP_4912,stop_point:SP_4911,2,180
stop_point:SP_4912,stop_point:SP_4912,2,180
stop_point:SP_4912,stop_point:SP_502,2,180
stop_point:SP_4914,stop_point:SP_4914,2,180
stop_point:SP_4914,stop_point:SP_4915,2,180
stop_point:SP_4915,stop_point:SP_4914,2,180
stop_point:SP_4915,stop_point:SP_4915,2,180
stop_point:SP_4916,stop_point:SP_2566,2,180
stop_point:SP_4916,stop_point:SP_3084,2,180
stop_point:SP_4916,stop_point:SP_4410,2,180
stop_point:SP_4916,stop_point:SP_4916,2,180
stop_point:SP_4917,stop_point:SP_4917,2,180
stop_point:SP_4917,stop_point:SP_4919,2,180
stop_point:SP_4918,stop_point:SP_4918,2,180
stop_point:SP_4918,stop_point:SP_4920,2,180
stop_point:SP_4919,stop_point:SP_4917,2,180
stop_point:SP_4919,stop_point:SP_4919,2,180
stop_point:SP_492,stop_point:SP_2891,2,180
stop_point:SP_492,stop_point:SP_492,2,180
stop_point:SP_4920,stop_point:SP_4918,2,180
stop_point:SP_4920,stop_point:SP_4920,2,180
stop_point:SP_4921,stop_point:SP_4921,2,180
stop_point:SP_4921,stop_point:SP_4925,2,180
stop_point:SP_4922,stop_point:SP_4922,2,180
stop_point:SP_4922,stop_point:SP_4924,2,180
stop_point:SP_4923,stop_point:SP_4923,2,180
stop_point:SP_4923,stop_point:SP_4926,2,180
stop_point:SP_4924,stop_point:SP_4922,2,180
stop_point:SP_4924,stop_point:SP_4924,2,180
stop_point:SP_4925,stop_point:SP_4921,2,180
stop_point:SP_4925,stop_point:SP_4925,2,180
stop_point:SP_4926,stop_point:SP_4923,2,180
stop_point:SP_4926,stop_point:SP_4926,2,180
stop_point:SP_493,stop_point:SP_2231,2,180
stop_point:SP_493,stop_point:SP_3442,2,180
stop_point:SP_493,stop_point:SP_493,2,180
stop_point:SP_4934,stop_point:SP_4934,2,180
stop_point:SP_4934,stop_point:SP_4935,2,180
stop_point:SP_4935,stop_point:SP_4934,2,180
stop_point:SP_4935,stop_point:SP_4935,2,180
stop_point:SP_4936,stop_point:SP_4936,2,180
stop_point:SP_4939,stop_point:SP_4657,2,180
stop_point:SP_4939,stop_point:SP_4939,2,180
stop_point:SP_494,stop_point:SP_2009,2,180
stop_point:SP_494,stop_point:SP_2570,2,180
stop_point:SP_494,stop_point:SP_3482,2,180
stop_point:SP_494,stop_point:SP_494,2,180
stop_point:SP_494,stop_point:SP_5236,2,180
stop_point:SP_494,stop_point:SP_5274,2,180
stop_point:SP_4940,stop_point:SP_265,2,180
stop_point:SP_4940,stop_point:SP_4940,2,180
stop_point:SP_4941,stop_point:SP_4941,2,180
stop_point:SP_4942,stop_point:SP_2059,2,180
stop_point:SP_4942,stop_point:SP_325,2,180
stop_point:SP_4942,stop_point:SP_4942,2,180
stop_point:SP_4942,stop_point:SP_4945,2,180
stop_point:SP_4943,stop_point:SP_2084,2,180
stop_point:SP_4943,stop_point:SP_2397,2,180
stop_point:SP_4943,stop_point:SP_3548,2,180
stop_point:SP_4943,stop_point:SP_3921,2,180
stop_point:SP_4943,stop_point:SP_4943,2,180
stop_point:SP_4943,stop_point:SP_4946,2,180
stop_point:SP_4944,stop_point:SP_2956,2,180
stop_point:SP_4944,stop_point:SP_3407,2,180
stop_point:SP_4944,stop_point:SP_4944,2,180
stop_point:SP_4944,stop_point:SP_4948,2,180
stop_point:SP_4945,stop_point:SP_2059,2,180
stop_point:SP_4945,stop_point:SP_325,2,180
stop_point:SP_4945,stop_point:SP_4942,2,180
stop_point:SP_4945,stop_point:SP_4945,2,180
stop_point:SP_4946,stop_point:SP_2084,2,180
stop_point:SP_4946,stop_point:SP_2397,2,180
stop_point:SP_4946,stop_point:SP_3548,2,180
stop_point:SP_4946,stop_point:SP_3921,2,180
stop_point:SP_4946,stop_point:SP_4943,2,180
stop_point:SP_4946,stop_point:SP_4946,2,180
stop_point:SP_4947,stop_point:SP_4947,2,180
stop_point:SP_4947,stop_point:SP_4949,2,180
stop_point:SP_4947,stop_point:SP_5016,2,180
stop_point:SP_4948,stop_point:SP_2956,2,180
stop_point:SP_4948,stop_point:SP_3407,2,180
stop_point:SP_4948,stop_point:SP_4944,2,180
stop_point:SP_4948,stop_point:SP_4948,2,180
